# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 120.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   4.9181609198   4.9181609198   3.05571  3.68452   -0.5208  -1.4842  -1.4513  -2.5851  -3.1279  -3.6039  -4.2855  -4.7972  -4.8728  -4.9498  -4.9562  -4.7811
   4.9184214448   4.9184214448   3.05523  3.68432   -0.5155  -1.4810  -1.4480  -2.5829  -3.1263  -3.6026  -4.2849  -4.7972  -4.8729  -4.9500  -4.9564  -4.7810
   4.9186819699   4.9186819699   3.05457  3.68410   -0.5092  -1.4770  -1.4440  -2.5802  -3.1241  -3.6008  -4.2840  -4.7969  -4.8727  -4.9500  -4.9564  -4.7806
   4.9189424949   4.9189424949   3.05386  3.68384   -0.5022  -1.4726  -1.4395  -2.5772  -3.1217  -3.5990  -4.2830  -4.7967  -4.8727  -4.9501  -4.9565  -4.7803
   4.9192030199   4.9192030199   3.05319  3.68357   -0.4949  -1.4681  -1.4350  -2.5742  -3.1194  -3.5972  -4.2823  -4.7967  -4.8728  -4.9504  -4.9569  -4.7802
   4.9194635449   4.9194635449   3.05254  3.68329   -0.4874  -1.4635  -1.4303  -2.5712  -3.1170  -3.5954  -4.2816  -4.7968  -4.8731  -4.9508  -4.9573  -4.7802
   4.9197240699   4.9197240699   3.05190  3.68300   -0.4799  -1.4589  -1.4257  -2.5682  -3.1147  -3.5936  -4.2809  -4.7969  -4.8734  -4.9513  -4.9578  -4.7803
   4.9199845950   4.9199845950   3.05127  3.68271   -0.4723  -1.4543  -1.4210  -2.5652  -3.1125  -3.5919  -4.2802  -4.7971  -4.8737  -4.9518  -4.9583  -4.7803
   4.9202451200   4.9202451200   3.05063  3.68243   -0.4647  -1.4497  -1.4164  -2.5622  -3.1101  -3.5901  -4.2796  -4.7972  -4.8740  -4.9523  -4.9588  -4.7804
   4.9205056450   4.9205056450   3.04999  3.68214   -0.4571  -1.4451  -1.4117  -2.5592  -3.1078  -3.5884  -4.2789  -4.7973  -4.8743  -4.9528  -4.9593  -4.7804
   4.9207661700   4.9207661700   3.04937  3.68186   -0.4496  -1.4405  -1.4071  -2.5562  -3.1056  -3.5867  -4.2783  -4.7975  -4.8747  -4.9533  -4.9599  -4.7806
   4.9210266950   4.9210266950   3.04881  3.68157   -0.4422  -1.4361  -1.4026  -2.5534  -3.1034  -3.5851  -4.2778  -4.7978  -4.8751  -4.9540  -4.9605  -4.7808
   4.9212872201   4.9212872201   3.04828  3.68130   -0.4351  -1.4319  -1.3984  -2.5507  -3.1014  -3.5836  -4.2773  -4.7982  -4.8757  -4.9547  -4.9613  -4.7811
   4.9215477451   4.9215477451   3.04778  3.68103   -0.4281  -1.4278  -1.3942  -2.5481  -3.0994  -3.5822  -4.2769  -4.7986  -4.8762  -4.9554  -4.9620  -4.7813
   4.9218082701   4.9218082701   3.04729  3.68077   -0.4214  -1.4238  -1.3902  -2.5456  -3.0975  -3.5808  -4.2765  -4.7989  -4.8767  -4.9560  -4.9626  -4.7816
   4.9220687951   4.9220687951   3.04680  3.68052   -0.4149  -1.4199  -1.3862  -2.5431  -3.0957  -3.5794  -4.2761  -4.7992  -4.8771  -4.9566  -4.9632  -4.7818
   4.9223293201   4.9223293201   3.04632  3.68028   -0.4084  -1.4161  -1.3824  -2.5406  -3.0938  -3.5781  -4.2757  -4.7995  -4.8776  -4.9572  -4.9639  -4.7821
   4.9225898452   4.9225898452   3.04584  3.68004   -0.4021  -1.4123  -1.3786  -2.5382  -3.0920  -3.5767  -4.2753  -4.7997  -4.8779  -4.9577  -4.9644  -4.7823
   4.9228503702   4.9228503702   3.04532  3.67980   -0.3958  -1.4085  -1.3747  -2.5356  -3.0900  -3.5752  -4.2747  -4.7998  -4.8782  -4.9581  -4.9648  -4.7823
   4.9231108952   4.9231108952   3.04484  3.67956   -0.3895  -1.4047  -1.3709  -2.5332  -3.0882  -3.5739  -4.2743  -4.8001  -4.8786  -4.9587  -4.9654  -4.7825
   4.9233714202   4.9233714202   3.04447  3.67933   -0.3835  -1.4013  -1.3674  -2.5310  -3.0866  -3.5728  -4.2741  -4.8006  -4.8792  -4.9595  -4.9662  -4.7829
   4.9236319452   4.9236319452   3.04405  3.67911   -0.3777  -1.3979  -1.3640  -2.5288  -3.0849  -3.5716  -4.2737  -4.8008  -4.8796  -4.9600  -4.9667  -4.7832
   4.9238924703   4.9238924703   3.04350  3.67890   -0.3718  -1.3942  -1.3603  -2.5263  -3.0830  -3.5700  -4.2730  -4.8007  -4.8797  -4.9602  -4.9669  -4.7830
   4.9241529953   4.9241529953   3.04298  3.67868   -0.3656  -1.3905  -1.3565  -2.5239  -3.0810  -3.5686  -4.2724  -4.8008  -4.8799  -4.9605  -4.9672  -4.7831
   4.9244135203   4.9244135203   3.04269  3.67845   -0.3599  -1.3873  -1.3533  -2.5219  -3.0797  -3.5677  -4.2724  -4.8015  -4.8807  -4.9615  -4.9682  -4.7837
   4.9246740453   4.9246740453   3.04264  3.67824   -0.3550  -1.3848  -1.3507  -2.5206  -3.0789  -3.5674  -4.2729  -4.8026  -4.8820  -4.9629  -4.9696  -4.7848
   4.9249345704   4.9249345704   3.04262  3.67806   -0.3510  -1.3828  -1.3487  -2.5196  -3.0784  -3.5672  -4.2735  -4.8036  -4.8831  -4.9641  -4.9709  -4.7858
   4.9251950954   4.9251950954   3.04239  3.67791   -0.3473  -1.3807  -1.3466  -2.5183  -3.0774  -3.5665  -4.2733  -4.8039  -4.8835  -4.9646  -4.9714  -4.7861
   4.9254556204   4.9254556204   3.04182  3.67777   -0.3429  -1.3777  -1.3436  -2.5161  -3.0756  -3.5650  -4.2723  -4.8034  -4.8830  -4.9642  -4.9710  -4.7855
   4.9257161454   4.9257161454   3.04103  3.67761   -0.3373  -1.3739  -1.3398  -2.5132  -3.0731  -3.5629  -4.2709  -4.8024  -4.8822  -4.9634  -4.9702  -4.7845
   4.9259766704   4.9259766704   3.04017  3.67740   -0.3307  -1.3695  -1.3354  -2.5099  -3.0703  -3.5605  -4.2693  -4.8015  -4.8814  -4.9628  -4.9696  -4.7836
   4.9262371955   4.9262371955   3.03933  3.67716   -0.3234  -1.3648  -1.3306  -2.5065  -3.0675  -3.5582  -4.2680  -4.8009  -4.8809  -4.9624  -4.9693  -4.7829
   4.9264977205   4.9264977205   3.03877  3.67689   -0.3160  -1.3604  -1.3261  -2.5036  -3.0653  -3.5566  -4.2674  -4.8011  -4.8813  -4.9630  -4.9698  -4.7831
   4.9267582455   4.9267582455   3.03859  3.67663   -0.3096  -1.3570  -1.3227  -2.5016  -3.0641  -3.5559  -4.2678  -4.8022  -4.8826  -4.9645  -4.9714  -4.7842
   4.9270187705   4.9270187705   3.03857  3.67640   -0.3045  -1.3545  -1.3201  -2.5003  -3.0633  -3.5557  -4.2684  -4.8035  -4.8841  -4.9661  -4.9729  -4.7855
   4.9272792955   4.9272792955   3.03852  3.67622   -0.3002  -1.3523  -1.3179  -2.4992  -3.0627  -3.5554  -4.2689  -4.8045  -4.8852  -4.9673  -4.9742  -4.7864
   4.9275398206   4.9275398206   3.03848  3.67607   -0.2966  -1.3505  -1.3161  -2.4982  -3.0621  -3.5551  -4.2692  -4.8053  -4.8861  -4.9683  -4.9752  -4.7872
   4.9278003456   4.9278003456   3.03844  3.67593   -0.2935  -1.3489  -1.3145  -2.4974  -3.0616  -3.5549  -4.2696  -4.8060  -4.8869  -4.9692  -4.9761  -4.7879
   4.9280608706   4.9280608706   3.03814  3.67582   -0.2903  -1.3469  -1.3125  -2.4960  -3.0605  -3.5541  -4.2691  -4.8060  -4.8869  -4.9692  -4.9761  -4.7878
   4.9283213956   4.9283213956   3.03741  3.67571   -0.2860  -1.3438  -1.3093  -2.4935  -3.0583  -3.5521  -4.2677  -4.8049  -4.8859  -4.9683  -4.9752  -4.7867
   4.9285819206   4.9285819206   3.03642  3.67554   -0.2800  -1.3396  -1.3051  -2.4901  -3.0553  -3.5495  -4.2657  -4.8033  -4.8845  -4.9669  -4.9739  -4.7852
   4.9288424457   4.9288424457   3.03534  3.67533   -0.2727  -1.3345  -1.3000  -2.4861  -3.0519  -3.5466  -4.2636  -4.8020  -4.8832  -4.9658  -4.9728  -4.7838
   4.9291029707   4.9291029707   3.03427  3.67507   -0.2642  -1.3289  -1.2943  -2.4820  -3.0484  -3.5436  -4.2617  -4.8009  -4.8823  -4.9650  -4.9720  -4.7827
   4.9293634957   4.9293634957   3.03346  3.67477   -0.2554  -1.3236  -1.2889  -2.4782  -3.0454  -3.5413  -4.2606  -4.8007  -4.8823  -4.9652  -4.9722  -4.7825
   4.9296240207   4.9296240207   3.03328  3.67446   -0.2478  -1.3196  -1.2849  -2.4759  -3.0440  -3.5406  -4.2611  -4.8021  -4.8839  -4.9670  -4.9740  -4.7839
   4.9298845457   4.9298845457   3.03355  3.67420   -0.2424  -1.3173  -1.2825  -2.4751  -3.0438  -3.5410  -4.2626  -4.8043  -4.8864  -4.9696  -4.9767  -4.7862
   4.9301450708   4.9301450708   3.03394  3.67401   -0.2390  -1.3161  -1.2813  -2.4749  -3.0442  -3.5418  -4.2641  -4.8064  -4.8886  -4.9719  -4.9790  -4.7882
   4.9304055958   4.9304055958   3.03435  3.67389   -0.2371  -1.3157  -1.2809  -2.4753  -3.0448  -3.5427  -4.2655  -4.8081  -4.8904  -4.9739  -4.9809  -4.7899
   4.9306661208   4.9306661208   3.03480  3.67382   -0.2365  -1.3160  -1.2812  -2.4760  -3.0457  -3.5437  -4.2668  -4.8097  -4.8920  -4.9755  -4.9826  -4.7915
   4.9309266458   4.9309266458   3.03511  3.67379   -0.2365  -1.3164  -1.2816  -2.4766  -3.0464  -3.5445  -4.2677  -4.8107  -4.8930  -4.9765  -4.9836  -4.7924
   4.9311871708   4.9311871708   3.03462  3.67379   -0.2354  -1.3152  -1.2804  -2.4753  -3.0452  -3.5432  -4.2664  -4.8094  -4.8917  -4.9753  -4.9823  -4.7912
   4.9314476959   4.9314476959   3.03328  3.67374   -0.2312  -1.3114  -1.2765  -2.4717  -3.0416  -3.5398  -4.2632  -4.8064  -4.8887  -4.9723  -4.9793  -4.7882
   4.9317082209   4.9317082209   3.03167  3.67358   -0.2238  -1.3056  -1.2707  -2.4667  -3.0370  -3.5356  -4.2597  -4.8034  -4.8858  -4.9694  -4.9765  -4.7852
   4.9319687459   4.9319687459   3.03014  3.67332   -0.2142  -1.2988  -1.2639  -2.4613  -3.0323  -3.5315  -4.2566  -4.8011  -4.8838  -4.9675  -4.9746  -4.7830
   4.9322292709   4.9322292709   3.02880  3.67299   -0.2035  -1.2918  -1.2568  -2.4559  -3.0279  -3.5278  -4.2542  -4.7998  -4.8826  -4.9666  -4.9737  -4.7816
   4.9324897959   4.9324897959   3.02781  3.67263   -0.1927  -1.2851  -1.2501  -2.4512  -3.0241  -3.5249  -4.2528  -4.7995  -4.8826  -4.9667  -4.9738  -4.7814
   4.9327503210   4.9327503210   3.02758  3.67225   -0.1833  -1.2802  -1.2451  -2.4484  -3.0223  -3.5239  -4.2533  -4.8011  -4.8845  -4.9689  -4.9760  -4.7831
   4.9330108460   4.9330108460   3.02814  3.67194   -0.1773  -1.2780  -1.2428  -2.4479  -3.0226  -3.5250  -4.2557  -4.8044  -4.8880  -4.9726  -4.9797  -4.7863
   4.9332713710   4.9332713710   3.02884  3.67174   -0.1741  -1.2774  -1.2422  -2.4484  -3.0237  -3.5265  -4.2580  -4.8074  -4.8911  -4.9758  -4.9830  -4.7893
   4.9335318960   4.9335318960   3.02929  3.67164   -0.1726  -1.2773  -1.2420  -2.4489  -3.0245  -3.5275  -4.2594  -4.8091  -4.8929  -4.9777  -4.9849  -4.7910
   4.9337924210   4.9337924210   3.02909  3.67159   -0.1712  -1.2763  -1.2410  -2.4481  -3.0238  -3.5269  -4.2591  -4.8089  -4.8927  -4.9775  -4.9847  -4.7908
   4.9340008517   4.9340008517   3.02817  3.67156   -0.1682  -1.2736  -1.2383  -2.4456  -3.0213  -3.5246  -4.2569  -4.8068  -4.8907  -4.9754  -4.9826  -4.7887
   4.9342092824   4.9342092824   3.02687  3.67146   -0.1630  -1.2693  -1.2340  -2.4417  -3.0178  -3.5212  -4.2539  -4.8042  -4.8881  -4.9729  -4.9801  -4.7861
   4.9344177131   4.9344177131   3.02553  3.67129   -0.1560  -1.2640  -1.2288  -2.4373  -3.0138  -3.5177  -4.2510  -4.8018  -4.8859  -4.9708  -4.9780  -4.7838
   4.9346261438   4.9346261438   3.02429  3.67107   -0.1477  -1.2583  -1.2230  -2.4328  -3.0099  -3.5143  -4.2485  -4.8001  -4.8843  -4.9693  -4.9765  -4.7821
   4.9348345745   4.9348345745   3.02320  3.67080   -0.1389  -1.2525  -1.2172  -2.4283  -3.0062  -3.5112  -4.2466  -4.7990  -4.8834  -4.9686  -4.9758  -4.7810
   4.9350430052   4.9350430052   3.02234  3.67050   -0.1299  -1.2469  -1.2116  -2.4243  -3.0030  -3.5087  -4.2453  -4.7986  -4.8832  -4.9685  -4.9758  -4.7807
   4.9352514359   4.9352514359   3.02208  3.67019   -0.1218  -1.2426  -1.2072  -2.4217  -3.0012  -3.5077  -4.2455  -4.7999  -4.8847  -4.9702  -4.9775  -4.7820
   4.9354598666   4.9354598666   3.02250  3.66991   -0.1160  -1.2403  -1.2048  -2.4210  -3.0012  -3.5084  -4.2474  -4.8026  -4.8877  -4.9733  -4.9806  -4.7847
   4.9356682972   4.9356682972   3.02316  3.66970   -0.1125  -1.2395  -1.2039  -2.4213  -3.0021  -3.5098  -4.2497  -4.8055  -4.8907  -4.9765  -4.9838  -4.7876
   4.9358767279   4.9358767279   3.02366  3.66958   -0.1106  -1.2392  -1.2037  -2.4218  -3.0029  -3.5109  -4.2513  -4.8075  -4.8928  -4.9786  -4.9860  -4.7896
   4.9360851586   4.9360851586   3.02344  3.66952   -0.1088  -1.2381  -1.2025  -2.4208  -3.0022  -3.5103  -4.2509  -4.8072  -4.8926  -4.9785  -4.9858  -4.7894
   4.9362935893   4.9362935893   3.02253  3.66947   -0.1054  -1.2352  -1.1996  -2.4182  -2.9997  -3.5079  -4.2487  -4.8053  -4.8907  -4.9766  -4.9839  -4.7875
   4.9365020200   4.9365020200   3.02140  3.66936   -0.1002  -1.2311  -1.1955  -2.4147  -2.9964  -3.5049  -4.2462  -4.8031  -4.8886  -4.9746  -4.9819  -4.7854
   4.9367104507   4.9367104507   3.02027  3.66919   -0.0936  -1.2263  -1.1907  -2.4108  -2.9930  -3.5019  -4.2439  -4.8014  -4.8870  -4.9730  -4.9803  -4.7836
   4.9369188814   4.9369188814   3.01924  3.66897   -0.0860  -1.2213  -1.1856  -2.4068  -2.9896  -3.4990  -4.2419  -4.8001  -4.8858  -4.9720  -4.9793  -4.7824
   4.9371273121   4.9371273121   3.01862  3.66871   -0.0784  -1.2167  -1.1810  -2.4035  -2.9871  -3.4971  -4.2411  -4.8001  -4.8860  -4.9723  -4.9797  -4.7824
   4.9373357428   4.9373357428   3.01880  3.66844   -0.0722  -1.2139  -1.1781  -2.4022  -2.9865  -3.4973  -4.2423  -4.8022  -4.8883  -4.9748  -4.9822  -4.7845
   4.9375441734   4.9375441734   3.01936  3.66822   -0.0682  -1.2127  -1.1769  -2.4023  -2.9872  -3.4984  -4.2444  -4.8049  -4.8912  -4.9778  -4.9852  -4.7873
   4.9377526041   4.9377526041   3.01964  3.66809   -0.0657  -1.2118  -1.1760  -2.4021  -2.9874  -3.4989  -4.2454  -4.8064  -4.8928  -4.9795  -4.9869  -4.7888
   4.9379610348   4.9379610348   3.01914  3.66802   -0.0627  -1.2097  -1.1739  -2.4004  -2.9859  -3.4976  -4.2444  -4.8056  -4.8920  -4.9787  -4.9861  -4.7880
   4.9381694655   4.9381694655   3.01806  3.66792   -0.0581  -1.2059  -1.1701  -2.3971  -2.9828  -3.4948  -4.2419  -4.8034  -4.8899  -4.9767  -4.9841  -4.7859
   4.9383778962   4.9383778962   3.01690  3.66777   -0.0518  -1.2013  -1.1654  -2.3932  -2.9793  -3.4917  -4.2395  -4.8015  -4.8881  -4.9749  -4.9824  -4.7840
   4.9385863269   4.9385863269   3.01594  3.66756   -0.0445  -1.1965  -1.1606  -2.3894  -2.9761  -3.4890  -4.2376  -4.8003  -4.8871  -4.9740  -4.9815  -4.7828
   4.9387947576   4.9387947576   3.01531  3.66731   -0.0371  -1.1920  -1.1560  -2.3863  -2.9736  -3.4871  -4.2368  -4.8002  -4.8872  -4.9743  -4.9817  -4.7828
   4.9390031883   4.9390031883   3.01550  3.66704   -0.0310  -1.1892  -1.1533  -2.3850  -2.9731  -3.4872  -4.2380  -4.8024  -4.8895  -4.9768  -4.9842  -4.7849
   4.9392116189   4.9392116189   3.01630  3.66681   -0.0272  -1.1885  -1.1525  -2.3855  -2.9743  -3.4889  -4.2407  -4.8057  -4.8930  -4.9804  -4.9879  -4.7883
   4.9394200496   4.9394200496   3.01710  3.66668   -0.0258  -1.1889  -1.1528  -2.3867  -2.9758  -3.4908  -4.2431  -4.8085  -4.8959  -4.9834  -4.9909  -4.7911
   4.9396284803   4.9396284803   3.01753  3.66662   -0.0254  -1.1892  -1.1532  -2.3874  -2.9767  -3.4918  -4.2443  -4.8099  -4.8974  -4.9849  -4.9924  -4.7925
   4.9398369110   4.9398369110   3.01751  3.66660   -0.0249  -1.1890  -1.1529  -2.3873  -2.9766  -3.4917  -4.2443  -4.8100  -4.8975  -4.9850  -4.9925  -4.7926
   4.9400453417   4.9400453417   3.01690  3.66659   -0.0234  -1.1874  -1.1513  -2.3857  -2.9750  -3.4902  -4.2428  -4.8085  -4.8960  -4.9835  -4.9910  -4.7911
   4.9402537724   4.9402537724   3.01569  3.66655   -0.0196  -1.1839  -1.1479  -2.3824  -2.9718  -3.4871  -4.2399  -4.8057  -4.8932  -4.9808  -4.9883  -4.7884
   4.9404622031   4.9404622031   3.01435  3.66643   -0.0137  -1.1793  -1.1432  -2.3782  -2.9680  -3.4836  -4.2369  -4.8031  -4.8907  -4.9783  -4.9858  -4.7858
   4.9406706338   4.9406706338   3.01319  3.66624   -0.0064  -1.1741  -1.1380  -2.3741  -2.9644  -3.4804  -4.2345  -4.8014  -4.8891  -4.9768  -4.9843  -4.7841
   4.9408790645   4.9408790645   3.01235  3.66599    0.0015  -1.1691  -1.1330  -2.3704  -2.9613  -3.4780  -4.2331  -4.8008  -4.8887  -4.9765  -4.9840  -4.7836
   4.9410874951   4.9410874951   3.01226  3.66570    0.0087  -1.1655  -1.1293  -2.3683  -2.9601  -3.4774  -4.2337  -4.8023  -4.8904  -4.9784  -4.9859  -4.7851
   4.9412959258   4.9412959258   3.01299  3.66542    0.0136  -1.1641  -1.1278  -2.3685  -2.9609  -3.4789  -4.2363  -4.8057  -4.8940  -4.9822  -4.9898  -4.7886
   4.9415043565   4.9415043565   3.01384  3.66525    0.0160  -1.1641  -1.1278  -2.3695  -2.9624  -3.4808  -4.2390  -4.8089  -4.8974  -4.9856  -4.9932  -4.7917
   4.9417127872   4.9417127872   3.01443  3.66515    0.0170  -1.1644  -1.1281  -2.3703  -2.9636  -3.4822  -4.2407  -4.8109  -4.8995  -4.9878  -4.9954  -4.7938
   4.9419212179   4.9419212179   3.01484  3.66510    0.0173  -1.1648  -1.1285  -2.3711  -2.9644  -3.4831  -4.2419  -4.8122  -4.9008  -4.9892  -4.9968  -4.7951
   4.9421296486   4.9421296486   3.01517  3.66508    0.0171  -1.1654  -1.1290  -2.3717  -2.9652  -3.4839  -4.2428  -4.8132  -4.9018  -4.9902  -4.9978  -4.7960
   4.9423380793   4.9423380793   3.01542  3.66507    0.0167  -1.1659  -1.1295  -2.3723  -2.9658  -3.4845  -4.2434  -4.8138  -4.9025  -4.9909  -4.9984  -4.7967
   4.9425465100   4.9425465100   3.01557  3.66507    0.0163  -1.1663  -1.1299  -2.3727  -2.9661  -3.4849  -4.2438  -4.8142  -4.9028  -4.9912  -4.9988  -4.7971
   4.9427549406   4.9427549406   3.01566  3.66507    0.0161  -1.1665  -1.1302  -2.3729  -2.9664  -3.4851  -4.2440  -4.8144  -4.9030  -4.9914  -4.9990  -4.7973
   4.9429633713   4.9429633713   3.01549  3.66508    0.0162  -1.1662  -1.1298  -2.3726  -2.9660  -3.4847  -4.2436  -4.8140  -4.9026  -4.9910  -4.9985  -4.7968
   4.9431718020   4.9431718020   3.01458  3.66509    0.0180  -1.1641  -1.1278  -2.3704  -2.9637  -3.4825  -4.2413  -4.8116  -4.9002  -4.9886  -4.9962  -4.7945
   4.9433802327   4.9433802327   3.01319  3.66504    0.0224  -1.1601  -1.1237  -2.3665  -2.9600  -3.4789  -4.2379  -4.8085  -4.8971  -4.9855  -4.9931  -4.7914
   4.9435886634   4.9435886634   3.01184  3.66489    0.0290  -1.1551  -1.1187  -2.3622  -2.9561  -3.4753  -4.2350  -4.8060  -4.8947  -4.9832  -4.9908  -4.7889
   4.9437970941   4.9437970941   3.01075  3.66467    0.0367  -1.1498  -1.1134  -2.3581  -2.9526  -3.4723  -4.2329  -4.8046  -4.8935  -4.9821  -4.9897  -4.7876
   4.9440055248   4.9440055248   3.00993  3.66440    0.0450  -1.1447  -1.1082  -2.3544  -2.9496  -3.4699  -4.2316  -4.8041  -4.8932  -4.9820  -4.9896  -4.7872
   4.9442139555   4.9442139555   3.00934  3.66411    0.0533  -1.1399  -1.1034  -2.3511  -2.9471  -3.4681  -4.2309  -4.8044  -4.8937  -4.9826  -4.9902  -4.7875
   4.9444223862   4.9444223862   3.00917  3.66380    0.0609  -1.1359  -1.0994  -2.3488  -2.9456  -3.4673  -4.2314  -4.8058  -4.8953  -4.9844  -4.9920  -4.7889
   4.9446308168   4.9446308168   3.00977  3.66351    0.0667  -1.1340  -1.0973  -2.3485  -2.9460  -3.4685  -4.2337  -4.8090  -4.8988  -4.9880  -4.9957  -4.7921
   4.9448392475   4.9448392475   3.01062  3.66328    0.0701  -1.1335  -1.0968  -2.3493  -2.9474  -3.4704  -4.2365  -4.8125  -4.9024  -4.9918  -4.9994  -4.7956
   4.9450476782   4.9450476782   3.01125  3.66315    0.0718  -1.1335  -1.0968  -2.3501  -2.9485  -3.4718  -4.2384  -4.8148  -4.9048  -4.9943  -5.0020  -4.7979
   4.9452561089   4.9452561089   3.01164  3.66308    0.0727  -1.1336  -1.0969  -2.3506  -2.9493  -3.4727  -4.2397  -4.8162  -4.9063  -4.9958  -5.0035  -4.7994
   4.9454645396   4.9454645396   3.01197  3.66303    0.0732  -1.1338  -1.0971  -2.3511  -2.9499  -3.4734  -4.2406  -4.8173  -4.9074  -4.9970  -5.0047  -4.8005
   4.9456729703   4.9456729703   3.01240  3.66299    0.0730  -1.1345  -1.0978  -2.3520  -2.9509  -3.4745  -4.2418  -4.8186  -4.9087  -4.9983  -5.0060  -4.8017
   4.9458814010   4.9458814010   3.01285  3.66298    0.0723  -1.1355  -1.0987  -2.3531  -2.9520  -3.4756  -4.2430  -4.8198  -4.9099  -4.9995  -5.0072  -4.8029
   4.9460898317   4.9460898317   3.01318  3.66299    0.0712  -1.1364  -1.0997  -2.3540  -2.9529  -3.4764  -4.2438  -4.8205  -4.9106  -5.0003  -5.0080  -4.8036
   4.9462982623   4.9462982623   3.01338  3.66302    0.0702  -1.1372  -1.1005  -2.3546  -2.9534  -3.4770  -4.2442  -4.8209  -4.9110  -5.0006  -5.0083  -4.8040
   4.9465066930   4.9465066930   3.01349  3.66304    0.0693  -1.1377  -1.1010  -2.3550  -2.9538  -3.4773  -4.2444  -4.8210  -4.9111  -5.0007  -5.0084  -4.8041
   4.9467151237   4.9467151237   3.01349  3.66307    0.0688  -1.1380  -1.1013  -2.3552  -2.9539  -3.4773  -4.2443  -4.8209  -4.9109  -5.0005  -5.0082  -4.8040
   4.9469235544   4.9469235544   3.01290  3.66310    0.0693  -1.1369  -1.1002  -2.3539  -2.9525  -3.4759  -4.2428  -4.8192  -4.9093  -4.9988  -5.0065  -4.8023
   4.9471319851   4.9471319851   3.01153  3.66309    0.0725  -1.1335  -1.0969  -2.3504  -2.9490  -3.4724  -4.2393  -4.8158  -4.9059  -4.9954  -5.0031  -4.7990
   4.9473404158   4.9473404158   3.01001  3.66299    0.0784  -1.1286  -1.0919  -2.3460  -2.9449  -3.4685  -4.2358  -4.8127  -4.9028  -4.9924  -5.0000  -4.7958
   4.9475488465   4.9475488465   3.00882  3.66278    0.0860  -1.1233  -1.0866  -2.3417  -2.9412  -3.4653  -4.2334  -4.8110  -4.9012  -4.9909  -4.9986  -4.7942
   4.9477572772   4.9477572772   3.00807  3.66250    0.0943  -1.1183  -1.0815  -2.3382  -2.9383  -3.4630  -4.2323  -4.8107  -4.9012  -4.9910  -4.9987  -4.7939
   4.9479657079   4.9479657079   3.00766  3.66219    0.1024  -1.1138  -1.0770  -2.3354  -2.9363  -3.4617  -4.2322  -4.8115  -4.9022  -4.9922  -4.9999  -4.7948
   4.9481741385   4.9481741385   3.00744  3.66188    0.1101  -1.1098  -1.0729  -2.3330  -2.9347  -3.4608  -4.2326  -4.8127  -4.9036  -4.9939  -5.0016  -4.7960
   4.9483825692   4.9483825692   3.00731  3.66159    0.1174  -1.1062  -1.0692  -2.3309  -2.9334  -3.4601  -4.2331  -4.8141  -4.9052  -4.9956  -5.0034  -4.7974
   4.9485909999   4.9485909999   3.00721  3.66131    0.1242  -1.1028  -1.0658  -2.3291  -2.9322  -3.4596  -4.2337  -4.8155  -4.9069  -4.9974  -5.0052  -4.7989
   4.9487994306   4.9487994306   3.00715  3.66104    0.1306  -1.0996  -1.0626  -2.3274  -2.9312  -3.4591  -4.2343  -4.8170  -4.9085  -4.9992  -5.0070  -4.8003
   4.9490078613   4.9490078613   3.00722  3.66078    0.1366  -1.0969  -1.0598  -2.3261  -2.9306  -3.4591  -4.2352  -4.8187  -4.9103  -5.0013  -5.0091  -4.8020
   4.9492162920   4.9492162920   3.00787  3.66051    0.1412  -1.0955  -1.0584  -2.3262  -2.9313  -3.4604  -4.2376  -4.8218  -4.9137  -5.0047  -5.0126  -4.8051
   4.9494247227   4.9494247227   3.00899  3.66031    0.1436  -1.0959  -1.0587  -2.3278  -2.9335  -3.4630  -4.2410  -4.8258  -4.9178  -5.0090  -5.0169  -4.8091
   4.9496331534   4.9496331534   3.00985  3.66020    0.1441  -1.0968  -1.0596  -2.3294  -2.9353  -3.4650  -4.2435  -4.8285  -4.9206  -5.0119  -5.0198  -4.8119
   4.9498415840   4.9498415840   3.01030  3.66017    0.1439  -1.0975  -1.0603  -2.3303  -2.9363  -3.4661  -4.2447  -4.8299  -4.9220  -5.0133  -5.0212  -4.8132
   4.9500500147   4.9500500147   3.01057  3.66016    0.1435  -1.0981  -1.0609  -2.3310  -2.9370  -3.4668  -4.2454  -4.8306  -4.9227  -5.0140  -5.0219  -4.8139
   4.9502584454   4.9502584454   3.01076  3.66017    0.1429  -1.0987  -1.0614  -2.3314  -2.9375  -3.4673  -4.2459  -4.8310  -4.9231  -5.0145  -5.0223  -4.8143
   4.9504668761   4.9504668761   3.01052  3.66019    0.1428  -1.0984  -1.0612  -2.3310  -2.9370  -3.4667  -4.2452  -4.8303  -4.9224  -5.0137  -5.0215  -4.8136
   4.9506753068   4.9506753068   3.00946  3.66021    0.1447  -1.0960  -1.0588  -2.3285  -2.9344  -3.4640  -4.2425  -4.8275  -4.9196  -5.0109  -5.0187  -4.8108
