source_id,phot_g_mean_mag,bp_rp,mg,parallax,parallax_error,ra,dec,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,radial_velocity_error,e_bp_min_rp_val,a_g_val,l,b,ecl_lat,ecl_lon,cluster
154422804645274368,14.125993,2.927225,11.042759538076915,24.174269122302817,0.06997355450392419,72.4920157460923,27.209908184902563,99.83815867175812,-73.78134151113183,0.1548486757564461,0.06690375298867612,,,,,174.3586488992358,-11.048416690011063,4.7121679316495255,74.42769434390588,Hyades
3306247446297683072,14.674516,2.9201574,11.099569519608778,19.2757266572468,0.06311512081555971,69.3110811498135,11.324066588772457,90.74825620306865,-10.507413106869066,0.11530142644819759,0.05133322132152339,,,0.1317,0.212,185.62857600055054,-23.124656306862697,-10.645153311594115,69.36079746972004,Hyades
3305860933600191872,13.631172,2.9834833,10.318064649960526,21.74595544902717,0.17314202647772878,67.81617240591406,10.704238424578405,103.01849582113353,-10.891095948524038,0.3229392776824435,0.16590792764623952,,,,,185.21983626872947,-24.673109365590555,-11.040956601962522,67.78979840816879,Hyades
3305871825637254912,6.904549,0.63088226,3.5683111851735134,21.515548031894955,0.06166060706054006,67.73866598829885,10.751720456152478,103.09818942629063,-10.911628916959529,0.1654158497620321,0.07840063066599602,40.21364833022473,0.2811959431891712,0.0938,0.1775,185.12783516806,-24.70576217330832,-10.982364288164378,67.72054859256096,Hyades
3305860933598991104,17.621529,4.061615,14.261858307605898,21.284621735746306,0.2513491220066052,67.81548099920461,10.70333216800977,105.3468380631687,-10.37626178657707,0.5785943740075671,0.25319290926814286,,,,,185.22018924249508,-24.674195631980893,-11.041748221531735,67.78897307380053,Hyades
3305881652522411520,14.884027,3.190319,11.699100444031625,23.068257114185215,0.06495693919288652,67.8320152878369,10.92373549237537,114.72974042448672,-9.453619494495616,0.13712701315286563,0.07814614414692529,,,,,185.03658757271424,-24.529371061622687,-10.826420670840815,67.83964673610188,Hyades
3306016372760404992,12.990063,2.4628315,9.544429490615869,20.45847960065399,0.05785395812123712,66.18384829595526,10.771998763354222,102.77752982782641,-10.22071926805774,0.11079897122839359,0.07416740774922966,40.54637204629489,2.0341889148170984,0.1997,0.3655,184.09047196743288,-25.91165371692347,-10.720237163635483,66.18819928157396,Hyades
149476479789791488,13.664534,2.9581356,10.217109318128891,20.441611993861862,0.12234278710758799,65.47174663047802,24.24029189705911,105.63590824905847,-45.37372989782929,0.2623559151746306,0.1493973089441875,,,0.88,1.579,172.47365215038235,-17.791165092413266,2.6773488967530725,67.73115875601198,Hyades
149313099234711680,7.0500994,0.6141715,3.348138386285699,18.18058287342811,0.04332520729820788,65.87710775934491,24.40522468115012,92.97541453966357,-42.840753872727994,0.08752504294770383,0.06183907398821326,39.159886593532775,0.3726459272077792,0.1525,0.227,172.60393590397712,-17.40616782506877,2.7794547314094964,68.12303556932359,Hyades
149543000243089024,13.58628,2.6966248,10.1246520997522,20.308340955365725,0.053461373675760294,65.25316192629212,24.51861376378308,106.21611324779302,-48.870802800916366,0.12189367070217107,0.08111286105619034,,,0.276,0.4977,172.1166593625001,-17.752045628229975,2.9848627768726983,67.58085344759472,Hyades
149327461604162688,14.620616,3.0539894,11.256073693476328,21.23692077301667,0.06678058046954137,66.76357375958442,24.104171129876782,104.77498427089358,-47.9078179325836,0.13709402867562664,0.09962527643044698,,,0.3515,0.565,173.4008539969278,-17.00080049668697,2.3530307621697357,68.87345959213268,Hyades
3295883999449691264,12.023157,2.1506186,8.652170088892507,21.1739846463297,0.042391306566100066,70.3702912709412,12.009282821143062,95.02785437409666,-13.956320092164322,0.0691128061636145,0.03666329031346113,41.41296317078711,0.3043558537535779,0.2365,0.345,185.69139599323395,-21.88280856934266,-10.111194941446463,70.50216941607495,Hyades
