# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 1020.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   2.2837920692   2.2750486944   1.68820  3.70057    2.4074   1.7340   1.7620   0.7660   0.2670  -0.1805  -0.8026  -1.2855  -1.3494  -1.4080  -1.4129  -1.2859
   2.2841460003   2.2753920640   1.68869  3.70056    2.4064   1.7328   1.7608   0.7648   0.2657  -0.1818  -0.8038  -1.2868  -1.3507  -1.4093  -1.4142  -1.2872
   2.2844999314   2.2757356555   1.68923  3.70055    2.4053   1.7316   1.7596   0.7635   0.2644  -0.1831  -0.8052  -1.2882  -1.3521  -1.4107  -1.4156  -1.2886
   2.2848538625   2.2760790136   1.68981  3.70054    2.4041   1.7303   1.7583   0.7621   0.2630  -0.1846  -0.8067  -1.2897  -1.3537  -1.4123  -1.4172  -1.2901
   2.2852077937   2.2764220057   1.69038  3.70052    2.4030   1.7290   1.7571   0.7607   0.2616  -0.1860  -0.8082  -1.2913  -1.3552  -1.4138  -1.4187  -1.2916
   2.2855617248   2.2767656032   1.69094  3.70051    2.4019   1.7277   1.7558   0.7594   0.2602  -0.1874  -0.8096  -1.2927  -1.3567  -1.4153  -1.4202  -1.2931
   2.2859156559   2.2771082689   1.69149  3.70050    2.4008   1.7265   1.7545   0.7580   0.2588  -0.1888  -0.8111  -1.2942  -1.3581  -1.4168  -1.4217  -1.2945
   2.2862695870   2.2774515887   1.69202  3.70049    2.3997   1.7253   1.7533   0.7568   0.2575  -0.1901  -0.8124  -1.2955  -1.3595  -1.4181  -1.4231  -1.2959
   2.2866235181   2.2777948702   1.69259  3.70048    2.3985   1.7239   1.7520   0.7554   0.2561  -0.1916  -0.8139  -1.2971  -1.3610  -1.4197  -1.4246  -1.2974
   2.2869774492   2.2781377746   1.69316  3.70046    2.3974   1.7226   1.7507   0.7540   0.2547  -0.1930  -0.8154  -1.2986  -1.3625  -1.4212  -1.4261  -1.2989
   2.2873313803   2.2784809840   1.69374  3.70045    2.3962   1.7213   1.7494   0.7526   0.2533  -0.1944  -0.8169  -1.3001  -1.3641  -1.4227  -1.4276  -1.3004
   2.2876853114   2.2788241419   1.69435  3.70043    2.3950   1.7200   1.7481   0.7512   0.2518  -0.1960  -0.8184  -1.3017  -1.3657  -1.4244  -1.4293  -1.3020
   2.2880392425   2.2791674067   1.69493  3.70042    2.3939   1.7187   1.7467   0.7497   0.2503  -0.1974  -0.8200  -1.3033  -1.3673  -1.4260  -1.4309  -1.3036
   2.2883931736   2.2795100380   1.69553  3.70040    2.3928   1.7174   1.7454   0.7483   0.2489  -0.1989  -0.8215  -1.3049  -1.3689  -1.4276  -1.4325  -1.3052
   2.2887471047   2.2798532884   1.69606  3.70039    2.3917   1.7161   1.7442   0.7470   0.2476  -0.2003  -0.8229  -1.3062  -1.3702  -1.4290  -1.4339  -1.3065
   2.2891010359   2.2801965117   1.69664  3.70037    2.3906   1.7149   1.7430   0.7457   0.2461  -0.2017  -0.8244  -1.3078  -1.3718  -1.4306  -1.4355  -1.3081
   2.2894549670   2.2805395944   1.69724  3.70035    2.3896   1.7136   1.7417   0.7442   0.2447  -0.2032  -0.8260  -1.3094  -1.3735  -1.4322  -1.4372  -1.3097
   2.2898088981   2.2808825152   1.69783  3.70033    2.3885   1.7123   1.7404   0.7429   0.2432  -0.2047  -0.8275  -1.3110  -1.3751  -1.4338  -1.4388  -1.3113
   2.2901628292   2.2812253125   1.69842  3.70031    2.3874   1.7110   1.7391   0.7415   0.2418  -0.2062  -0.8291  -1.3127  -1.3767  -1.4355  -1.4404  -1.3129
   2.2905167603   2.2815680800   1.69905  3.70028    2.3864   1.7097   1.7378   0.7400   0.2402  -0.2078  -0.8308  -1.3144  -1.3785  -1.4373  -1.4422  -1.3146
   2.2908706914   2.2819116082   1.69967  3.70025    2.3854   1.7084   1.7365   0.7386   0.2387  -0.2093  -0.8324  -1.3161  -1.3802  -1.4390  -1.4439  -1.3163
   2.2912246225   2.2822540427   1.70027  3.70023    2.3844   1.7072   1.7353   0.7371   0.2373  -0.2108  -0.8340  -1.3178  -1.3819  -1.4407  -1.4456  -1.3180
   2.2915785536   2.2825973145   1.70091  3.70020    2.3833   1.7058   1.7339   0.7357   0.2357  -0.2124  -0.8357  -1.3195  -1.3836  -1.4425  -1.4474  -1.3197
   2.2919324847   2.2829404342   1.70152  3.70018    2.3822   1.7045   1.7326   0.7342   0.2342  -0.2140  -0.8373  -1.3212  -1.3853  -1.4442  -1.4491  -1.3214
   2.2922864158   2.2832825535   1.70211  3.70016    2.3812   1.7032   1.7314   0.7328   0.2328  -0.2155  -0.8389  -1.3228  -1.3869  -1.4458  -1.4508  -1.3230
   2.2926403469   2.2836254993   1.70271  3.70014    2.3802   1.7020   1.7301   0.7314   0.2313  -0.2170  -0.8405  -1.3244  -1.3886  -1.4475  -1.4524  -1.3246
   2.2929942780   2.2839682355   1.70335  3.70011    2.3791   1.7006   1.7288   0.7299   0.2298  -0.2186  -0.8422  -1.3262  -1.3904  -1.4493  -1.4542  -1.3264
   2.2933482092   2.2843117591   1.70401  3.70008    2.3781   1.6993   1.7274   0.7284   0.2282  -0.2202  -0.8439  -1.3280  -1.3922  -1.4512  -1.4561  -1.3282
   2.2935031652   2.2844617685   1.70430  3.70006    2.3777   1.6987   1.7268   0.7277   0.2275  -0.2210  -0.8447  -1.3289  -1.3930  -1.4520  -1.4569  -1.3290
   2.2936581212   2.2846116840   1.70460  3.70005    2.3772   1.6981   1.7262   0.7270   0.2267  -0.2217  -0.8455  -1.3297  -1.3939  -1.4528  -1.4578  -1.3298
   2.2938130772   2.2847615731   1.70487  3.70004    2.3767   1.6975   1.7257   0.7264   0.2261  -0.2224  -0.8462  -1.3305  -1.3947  -1.4536  -1.4586  -1.3306
   2.2939680332   2.2849114627   1.70517  3.70002    2.3763   1.6969   1.7251   0.7257   0.2254  -0.2231  -0.8470  -1.3313  -1.3955  -1.4545  -1.4594  -1.3314
   2.2941229892   2.2850613037   1.70544  3.70001    2.3758   1.6963   1.7245   0.7251   0.2247  -0.2238  -0.8477  -1.3320  -1.3962  -1.4552  -1.4601  -1.3321
   2.2942779452   2.2852120325   1.70569  3.70000    2.3753   1.6958   1.7239   0.7245   0.2241  -0.2245  -0.8484  -1.3327  -1.3969  -1.4559  -1.4609  -1.3328
   2.2944329012   2.2853618719   1.70597  3.69999    2.3749   1.6952   1.7234   0.7238   0.2234  -0.2251  -0.8491  -1.3335  -1.3977  -1.4567  -1.4616  -1.3336
   2.2945878572   2.2855116138   1.70626  3.69998    2.3744   1.6946   1.7228   0.7232   0.2227  -0.2259  -0.8499  -1.3343  -1.3985  -1.4575  -1.4625  -1.3344
   2.2947428132   2.2856613754   1.70654  3.69996    2.3740   1.6941   1.7222   0.7225   0.2220  -0.2266  -0.8507  -1.3351  -1.3993  -1.4583  -1.4632  -1.3352
   2.2948977692   2.2858119806   1.70683  3.69995    2.3736   1.6935   1.7216   0.7219   0.2213  -0.2273  -0.8514  -1.3359  -1.4001  -1.4591  -1.4641  -1.3360
   2.2950527252   2.2859616991   1.70712  3.69994    2.3731   1.6929   1.7210   0.7212   0.2206  -0.2280  -0.8522  -1.3367  -1.4009  -1.4600  -1.4649  -1.3368
   2.2952076812   2.2861122421   1.70741  3.69992    2.3727   1.6923   1.7205   0.7205   0.2199  -0.2288  -0.8530  -1.3375  -1.4018  -1.4608  -1.4658  -1.3376
   2.2953626372   2.2862618860   1.70772  3.69991    2.3722   1.6917   1.7198   0.7198   0.2192  -0.2295  -0.8538  -1.3384  -1.4026  -1.4617  -1.4666  -1.3385
   2.2955175932   2.2864121038   1.70797  3.69990    2.3717   1.6911   1.7193   0.7192   0.2186  -0.2302  -0.8545  -1.3391  -1.4033  -1.4624  -1.4673  -1.3391
   2.2956725493   2.2865619447   1.70825  3.69989    2.3713   1.6905   1.7187   0.7186   0.2179  -0.2309  -0.8552  -1.3398  -1.4041  -1.4631  -1.4681  -1.3399
   2.2958275053   2.2867117719   1.70850  3.69988    2.3708   1.6900   1.7182   0.7180   0.2173  -0.2315  -0.8559  -1.3405  -1.4048  -1.4639  -1.4688  -1.3406
   2.2959824613   2.2868619112   1.70879  3.69986    2.3704   1.6894   1.7176   0.7173   0.2166  -0.2322  -0.8567  -1.3413  -1.4056  -1.4647  -1.4696  -1.3414
   2.2961374173   2.2870122941   1.70905  3.69985    2.3701   1.6889   1.7171   0.7167   0.2159  -0.2329  -0.8574  -1.3421  -1.4064  -1.4655  -1.4704  -1.3421
   2.2962923733   2.2871617604   1.70936  3.69983    2.3696   1.6883   1.7165   0.7160   0.2152  -0.2336  -0.8582  -1.3429  -1.4072  -1.4663  -1.4713  -1.3430
   2.2964473293   2.2873120778   1.70967  3.69981    2.3692   1.6877   1.7159   0.7153   0.2145  -0.2344  -0.8590  -1.3438  -1.4081  -1.4672  -1.4722  -1.3439
   2.2966022853   2.2874620795   1.70997  3.69980    2.3688   1.6871   1.7153   0.7146   0.2137  -0.2352  -0.8599  -1.3447  -1.4090  -1.4681  -1.4731  -1.3447
   2.2967572413   2.2876117224   1.71030  3.69978    2.3683   1.6865   1.7147   0.7139   0.2129  -0.2360  -0.8607  -1.3456  -1.4099  -1.4691  -1.4740  -1.3456
   2.2969121973   2.2877619521   1.71058  3.69976    2.3679   1.6859   1.7141   0.7132   0.2123  -0.2367  -0.8615  -1.3464  -1.4107  -1.4699  -1.4749  -1.3464
   2.2970671533   2.2879116949   1.71089  3.69974    2.3675   1.6853   1.7135   0.7125   0.2115  -0.2375  -0.8623  -1.3473  -1.4116  -1.4708  -1.4758  -1.3473
   2.2972221093   2.2880614130   1.71119  3.69973    2.3671   1.6847   1.7129   0.7119   0.2108  -0.2383  -0.8632  -1.3482  -1.4125  -1.4717  -1.4767  -1.3482
   2.2973770653   2.2882115390   1.71152  3.69970    2.3667   1.6841   1.7123   0.7111   0.2100  -0.2391  -0.8640  -1.3491  -1.4135  -1.4727  -1.4776  -1.3491
   2.2975320213   2.2883616443   1.71184  3.69968    2.3663   1.6835   1.7117   0.7104   0.2092  -0.2399  -0.8649  -1.3501  -1.4144  -1.4736  -1.4786  -1.3500
   2.2976869773   2.2885117258   1.71216  3.69966    2.3659   1.6829   1.7111   0.7097   0.2085  -0.2407  -0.8658  -1.3510  -1.4153  -1.4746  -1.4795  -1.3509
   2.2978419334   2.2886617732   1.71248  3.69964    2.3654   1.6823   1.7105   0.7090   0.2077  -0.2415  -0.8667  -1.3519  -1.4163  -1.4755  -1.4805  -1.3519
   2.2979968894   2.2888117819   1.71279  3.69963    2.3650   1.6817   1.7099   0.7083   0.2070  -0.2423  -0.8675  -1.3528  -1.4172  -1.4764  -1.4814  -1.3527
   2.2981518454   2.2889614504   1.71306  3.69961    2.3646   1.6811   1.7093   0.7076   0.2063  -0.2429  -0.8682  -1.3535  -1.4179  -1.4772  -1.4822  -1.3535
   2.2983068014   2.2891114574   1.71337  3.69960    2.3641   1.6805   1.7087   0.7069   0.2056  -0.2437  -0.8691  -1.3544  -1.4188  -1.4781  -1.4830  -1.3544
   2.2984617574   2.2892614675   1.71364  3.69958    2.3637   1.6800   1.7082   0.7063   0.2049  -0.2444  -0.8698  -1.3552  -1.4196  -1.4789  -1.4838  -1.3551
   2.2986167134   2.2894114397   1.71393  3.69957    2.3633   1.6794   1.7076   0.7057   0.2042  -0.2451  -0.8706  -1.3560  -1.4204  -1.4797  -1.4847  -1.3559
   2.2987716694   2.2895612711   1.71425  3.69955    2.3630   1.6788   1.7071   0.7050   0.2035  -0.2459  -0.8715  -1.3569  -1.4214  -1.4807  -1.4856  -1.3569
   2.2989266254   2.2897110550   1.71457  3.69952    2.3625   1.6782   1.7064   0.7042   0.2027  -0.2467  -0.8723  -1.3579  -1.4223  -1.4816  -1.4866  -1.3578
   2.2990815814   2.2898607970   1.71490  3.69950    2.3622   1.6776   1.7059   0.7035   0.2019  -0.2476  -0.8732  -1.3588  -1.4233  -1.4826  -1.4876  -1.3588
   2.2992365374   2.2900104984   1.71526  3.69948    2.3617   1.6769   1.7052   0.7027   0.2011  -0.2484  -0.8742  -1.3599  -1.4243  -1.4837  -1.4887  -1.3598
   2.2993914934   2.2901611012   1.71556  3.69946    2.3613   1.6763   1.7046   0.7020   0.2003  -0.2492  -0.8750  -1.3607  -1.4252  -1.4846  -1.4895  -1.3606
   2.2995464494   2.2903107865   1.71587  3.69944    2.3609   1.6758   1.7040   0.7013   0.1996  -0.2500  -0.8759  -1.3616  -1.4261  -1.4855  -1.4905  -1.3615
   2.2997014054   2.2904603706   1.71619  3.69942    2.3605   1.6752   1.7034   0.7006   0.1988  -0.2508  -0.8768  -1.3626  -1.4270  -1.4864  -1.4914  -1.3624
   2.2998563614   2.2906104238   1.71652  3.69940    2.3602   1.6746   1.7028   0.6999   0.1980  -0.2516  -0.8777  -1.3635  -1.4280  -1.4874  -1.4924  -1.3634
   2.3000113174   2.2907600999   1.71688  3.69937    2.3597   1.6739   1.7022   0.6991   0.1972  -0.2525  -0.8787  -1.3646  -1.4291  -1.4885  -1.4935  -1.3645
   2.3001662735   2.2909094995   1.71719  3.69935    2.3594   1.6733   1.7016   0.6984   0.1965  -0.2533  -0.8795  -1.3655  -1.4300  -1.4894  -1.4944  -1.3654
   2.3003212295   2.2910595914   1.71756  3.69932    2.3590   1.6727   1.7010   0.6976   0.1956  -0.2542  -0.8805  -1.3666  -1.4311  -1.4906  -1.4955  -1.3664
   2.3004761855   2.2912089156   1.71793  3.69931    2.3584   1.6719   1.7002   0.6968   0.1947  -0.2551  -0.8815  -1.3676  -1.4322  -1.4916  -1.4966  -1.3675
   2.3006311415   2.2913586723   1.71818  3.69930    2.3579   1.6713   1.6996   0.6962   0.1941  -0.2558  -0.8821  -1.3683  -1.4328  -1.4923  -1.4973  -1.3681
   2.3007860975   2.2915082108   1.71837  3.69930    2.3574   1.6709   1.6991   0.6957   0.1936  -0.2562  -0.8826  -1.3687  -1.4333  -1.4928  -1.4977  -1.3686
   2.3009410535   2.2916577230   1.71857  3.69930    2.3569   1.6704   1.6986   0.6952   0.1931  -0.2568  -0.8831  -1.3692  -1.4338  -1.4933  -1.4982  -1.3691
   2.3010960095   2.2918073442   1.71875  3.69930    2.3565   1.6699   1.6982   0.6947   0.1926  -0.2572  -0.8836  -1.3697  -1.4342  -1.4937  -1.4987  -1.3695
   2.3012509655   2.2919573783   1.71896  3.69930    2.3561   1.6694   1.6977   0.6942   0.1921  -0.2577  -0.8841  -1.3702  -1.4348  -1.4942  -1.4992  -1.3701
   2.3014059215   2.2921064694   1.71919  3.69930    2.3556   1.6689   1.6972   0.6936   0.1915  -0.2583  -0.8847  -1.3708  -1.4354  -1.4949  -1.4998  -1.3707
   2.3015608775   2.2922564156   1.71938  3.69929    2.3552   1.6685   1.6968   0.6932   0.1911  -0.2588  -0.8852  -1.3713  -1.4359  -1.4954  -1.5004  -1.3712
   2.3017158335   2.2924060629   1.71963  3.69928    2.3548   1.6680   1.6963   0.6926   0.1905  -0.2594  -0.8859  -1.3720  -1.4366  -1.4961  -1.5011  -1.3719
   2.3018707895   2.2925554877   1.71992  3.69926    2.3544   1.6674   1.6957   0.6920   0.1898  -0.2601  -0.8867  -1.3729  -1.4374  -1.4969  -1.5019  -1.3727
   2.3020257455   2.2927051734   1.72022  3.69925    2.3540   1.6668   1.6951   0.6913   0.1891  -0.2609  -0.8874  -1.3737  -1.4383  -1.4978  -1.5028  -1.3735
   2.3021807015   2.2928550072   1.72047  3.69923    2.3536   1.6663   1.6946   0.6907   0.1885  -0.2615  -0.8881  -1.3744  -1.4390  -1.4985  -1.5035  -1.3742
   2.3023356575   2.2930045895   1.72079  3.69921    2.3533   1.6658   1.6941   0.6900   0.1877  -0.2623  -0.8890  -1.3754  -1.4400  -1.4995  -1.5045  -1.3752
   2.3024906136   2.2931539154   1.72117  3.69918    2.3530   1.6651   1.6934   0.6892   0.1868  -0.2632  -0.8901  -1.3765  -1.4411  -1.5007  -1.5057  -1.3763
   2.3026455696   2.2933031773   1.72159  3.69914    2.3527   1.6645   1.6928   0.6883   0.1858  -0.2643  -0.8913  -1.3778  -1.4424  -1.5020  -1.5070  -1.3776
   2.3028005256   2.2934529351   1.72205  3.69910    2.3523   1.6637   1.6920   0.6874   0.1848  -0.2655  -0.8926  -1.3792  -1.4439  -1.5035  -1.5085  -1.3790
   2.3029554816   2.2936027001   1.72251  3.69906    2.3519   1.6629   1.6912   0.6864   0.1837  -0.2666  -0.8938  -1.3806  -1.4453  -1.5049  -1.5099  -1.3804
   2.3031104376   2.2937518566   1.72296  3.69902    2.3516   1.6622   1.6905   0.6854   0.1826  -0.2677  -0.8951  -1.3820  -1.4467  -1.5063  -1.5113  -1.3817
   2.3032653936   2.2939018833   1.72343  3.69897    2.3512   1.6614   1.6897   0.6844   0.1815  -0.2689  -0.8964  -1.3834  -1.4482  -1.5078  -1.5128  -1.3832
   2.3034203496   2.2940511546   1.72391  3.69893    2.3509   1.6606   1.6890   0.6834   0.1804  -0.2701  -0.8978  -1.3849  -1.4496  -1.5093  -1.5143  -1.3846
   2.3035753056   2.2942009461   1.72440  3.69889    2.3506   1.6599   1.6882   0.6824   0.1793  -0.2713  -0.8992  -1.3864  -1.4512  -1.5109  -1.5159  -1.3861
   2.3037302616   2.2943502983   1.72489  3.69884    2.3502   1.6591   1.6874   0.6814   0.1781  -0.2726  -0.9006  -1.3879  -1.4527  -1.5125  -1.5175  -1.3876
   2.3038852176   2.2944998516   1.72536  3.69880    2.3499   1.6583   1.6867   0.6804   0.1771  -0.2737  -0.9019  -1.3894  -1.4542  -1.5140  -1.5190  -1.3890
   2.3040401736   2.2946496906   1.72586  3.69875    2.3495   1.6575   1.6859   0.6793   0.1759  -0.2750  -0.9033  -1.3909  -1.4557  -1.5155  -1.5206  -1.3906
   2.3041951296   2.2947988443   1.72637  3.69871    2.3491   1.6567   1.6850   0.6783   0.1747  -0.2762  -0.9047  -1.3924  -1.4573  -1.5171  -1.5221  -1.3921
   2.3043500856   2.2949483477   1.72686  3.69867    2.3487   1.6558   1.6842   0.6772   0.1736  -0.2775  -0.9061  -1.3939  -1.4588  -1.5186  -1.5237  -1.3935
   2.3045050416   2.2950980699   1.72727  3.69863    2.3483   1.6551   1.6835   0.6763   0.1726  -0.2785  -0.9073  -1.3952  -1.4601  -1.5200  -1.5250  -1.3948
   2.3046599977   2.2952475320   1.72775  3.69859    2.3480   1.6544   1.6828   0.6753   0.1715  -0.2797  -0.9086  -1.3967  -1.4616  -1.5215  -1.5265  -1.3963
   2.3048149537   2.2953964438   1.72827  3.69854    2.3477   1.6536   1.6820   0.6743   0.1703  -0.2810  -0.9101  -1.3983  -1.4632  -1.5232  -1.5282  -1.3979
   2.3049699097   2.2955460475   1.72882  3.69849    2.3473   1.6527   1.6811   0.6731   0.1690  -0.2823  -0.9116  -1.3999  -1.4649  -1.5249  -1.5299  -1.3995
   2.3051248657   2.2956955598   1.72936  3.69843    2.3470   1.6518   1.6803   0.6720   0.1678  -0.2837  -0.9132  -1.4016  -1.4666  -1.5266  -1.5317  -1.4012
   2.3052798217   2.2958450716   1.72992  3.69838    2.3466   1.6510   1.6794   0.6708   0.1665  -0.2851  -0.9147  -1.4033  -1.4684  -1.5284  -1.5334  -1.4029
   2.3054347777   2.2959945353   1.73047  3.69833    2.3462   1.6501   1.6785   0.6697   0.1652  -0.2865  -0.9163  -1.4051  -1.4701  -1.5302  -1.5352  -1.4046
   2.3055897337   2.2961439481   1.73104  3.69828    2.3459   1.6492   1.6776   0.6685   0.1639  -0.2879  -0.9179  -1.4068  -1.4719  -1.5320  -1.5370  -1.4063
   2.3057446897   2.2962933110   1.73158  3.69823    2.3455   1.6483   1.6768   0.6674   0.1627  -0.2892  -0.9194  -1.4085  -1.4736  -1.5337  -1.5388  -1.4080
   2.3058257063   2.2963709065   1.73188  3.69820    2.3454   1.6479   1.6763   0.6668   0.1620  -0.2900  -0.9203  -1.4094  -1.4745  -1.5347  -1.5397  -1.4089
   2.3059067229   2.2964494864   1.73218  3.69817    2.3452   1.6474   1.6759   0.6661   0.1613  -0.2907  -0.9211  -1.4103  -1.4755  -1.5356  -1.5407  -1.4098
   2.3059877395   2.2965277513   1.73249  3.69814    2.3450   1.6469   1.6754   0.6655   0.1606  -0.2915  -0.9220  -1.4113  -1.4764  -1.5366  -1.5417  -1.4108
   2.3060687560   2.2966055666   1.73280  3.69811    2.3448   1.6465   1.6749   0.6649   0.1599  -0.2923  -0.9229  -1.4123  -1.4774  -1.5376  -1.5427  -1.4117
   2.3061497726   2.2966839229   1.73311  3.69808    2.3446   1.6460   1.6745   0.6642   0.1592  -0.2930  -0.9238  -1.4132  -1.4784  -1.5386  -1.5437  -1.4127
   2.3062307892   2.2967616311   1.73343  3.69805    2.3444   1.6455   1.6740   0.6636   0.1584  -0.2938  -0.9247  -1.4142  -1.4794  -1.5396  -1.5447  -1.4137
   2.3063118058   2.2968401075   1.73375  3.69802    2.3442   1.6450   1.6735   0.6629   0.1577  -0.2946  -0.9256  -1.4152  -1.4804  -1.5407  -1.5457  -1.4146
   2.3063928224   2.2969176330   1.73408  3.69799    2.3441   1.6445   1.6730   0.6622   0.1569  -0.2954  -0.9265  -1.4162  -1.4815  -1.5417  -1.5468  -1.4157
   2.3064738390   2.2969960751   1.73441  3.69795    2.3439   1.6440   1.6725   0.6616   0.1562  -0.2963  -0.9275  -1.4173  -1.4825  -1.5428  -1.5479  -1.4167
   2.3065548556   2.2970738777   1.73475  3.69792    2.3437   1.6435   1.6720   0.6609   0.1554  -0.2971  -0.9284  -1.4183  -1.4836  -1.5439  -1.5490  -1.4177
   2.3066358722   2.2971519828   1.73509  3.69788    2.3435   1.6430   1.6715   0.6602   0.1546  -0.2980  -0.9294  -1.4194  -1.4847  -1.5450  -1.5501  -1.4188
   2.3067168887   2.2972304092   1.73543  3.69785    2.3433   1.6424   1.6709   0.6595   0.1538  -0.2988  -0.9304  -1.4204  -1.4857  -1.5461  -1.5512  -1.4198
   2.3067979053   2.2973078321   1.73576  3.69783    2.3430   1.6419   1.6704   0.6588   0.1530  -0.2996  -0.9313  -1.4215  -1.4868  -1.5471  -1.5522  -1.4208
   2.3068789219   2.2973862199   1.73604  3.69780    2.3429   1.6414   1.6700   0.6582   0.1524  -0.3003  -0.9321  -1.4223  -1.4876  -1.5480  -1.5531  -1.4217
   2.3069599385   2.2974645692   1.73634  3.69777    2.3427   1.6410   1.6695   0.6576   0.1517  -0.3011  -0.9329  -1.4232  -1.4886  -1.5490  -1.5541  -1.4226
   2.3070409551   2.2975419762   1.73667  3.69774    2.3426   1.6405   1.6690   0.6569   0.1510  -0.3019  -0.9339  -1.4243  -1.4896  -1.5501  -1.5551  -1.4236
   2.3071219717   2.2976203133   1.73702  3.69770    2.3423   1.6399   1.6685   0.6562   0.1502  -0.3028  -0.9348  -1.4254  -1.4907  -1.5512  -1.5562  -1.4247
   2.3072029883   2.2976985730   1.73735  3.69767    2.3422   1.6394   1.6680   0.6555   0.1494  -0.3036  -0.9358  -1.4264  -1.4918  -1.5522  -1.5573  -1.4257
   2.3072840049   2.2977768855   1.73770  3.69763    2.3420   1.6389   1.6675   0.6548   0.1486  -0.3044  -0.9368  -1.4275  -1.4929  -1.5534  -1.5585  -1.4268
   2.3073650214   2.2978542686   1.73806  3.69760    2.3418   1.6384   1.6669   0.6541   0.1478  -0.3053  -0.9378  -1.4286  -1.4941  -1.5546  -1.5596  -1.4279
   2.3074460380   2.2979324623   1.73844  3.69756    2.3416   1.6378   1.6664   0.6533   0.1469  -0.3063  -0.9389  -1.4298  -1.4952  -1.5558  -1.5609  -1.4291
   2.3075270546   2.2980107227   1.73882  3.69753    2.3414   1.6372   1.6658   0.6525   0.1461  -0.3072  -0.9399  -1.4310  -1.4964  -1.5570  -1.5621  -1.4303
   2.3076080712   2.2980889669   1.73919  3.69749    2.3412   1.6367   1.6652   0.6518   0.1452  -0.3081  -0.9410  -1.4321  -1.4976  -1.5582  -1.5633  -1.4314
   2.3076890878   2.2981662679   1.73958  3.69745    2.3410   1.6361   1.6647   0.6510   0.1443  -0.3091  -0.9421  -1.4333  -1.4988  -1.5595  -1.5645  -1.4326
   2.3077701044   2.2982444018   1.73996  3.69741    2.3408   1.6355   1.6641   0.6502   0.1434  -0.3101  -0.9432  -1.4346  -1.5001  -1.5607  -1.5658  -1.4338
   2.3078511210   2.2983225904   1.74035  3.69737    2.3407   1.6349   1.6635   0.6494   0.1426  -0.3110  -0.9443  -1.4358  -1.5013  -1.5620  -1.5671  -1.4350
   2.3079321376   2.2984007615   1.74074  3.69733    2.3405   1.6344   1.6630   0.6486   0.1417  -0.3120  -0.9454  -1.4370  -1.5026  -1.5633  -1.5684  -1.4363
