# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 20.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
  11.3125294583  11.3125294583   4.46070  4.04353   -6.4066  -6.0121  -6.0158  -5.9386  -5.9286  -5.9124  -5.8200  -5.8018  -5.7750  -5.7740  -5.7707  -5.7574
  11.3141531502  11.3141531502   4.46150  4.04132   -6.4113  -6.0235  -6.0273  -5.9514  -5.9421  -5.9269  -5.8366  -5.8192  -5.7928  -5.7921  -5.7890  -5.7757
  11.3157768422  11.3157768422   4.46217  4.04005   -6.4144  -6.0306  -6.0344  -5.9592  -5.9504  -5.9358  -5.8467  -5.8298  -5.8036  -5.8031  -5.8000  -5.7869
  11.3174005342  11.3174005342   4.46271  4.03936   -6.4166  -6.0349  -6.0386  -5.9639  -5.9553  -5.9410  -5.8526  -5.8359  -5.8098  -5.8095  -5.8064  -5.7933
  11.3190242262  11.3190242262   4.46314  4.03897   -6.4181  -6.0376  -6.0413  -5.9668  -5.9583  -5.9443  -5.8563  -5.8397  -5.8137  -5.8134  -5.8104  -5.7973
  11.3206479181  11.3206479181   4.46353  4.03873   -6.4193  -6.0395  -6.0432  -5.9689  -5.9605  -5.9466  -5.8588  -5.8423  -5.8163  -5.8161  -5.8131  -5.8000
  11.3222716101  11.3222716101   4.46388  4.03857   -6.4204  -6.0411  -6.0448  -5.9706  -5.9623  -5.9484  -5.8608  -5.8443  -5.8184  -5.8182  -5.8152  -5.8021
  11.3238953021  11.3238953021   4.46422  4.03844   -6.4214  -6.0425  -6.0462  -5.9721  -5.9638  -5.9500  -5.8625  -5.8461  -5.8202  -5.8200  -5.8170  -5.8040
  11.3255189941  11.3255189941   4.46453  4.03831   -6.4223  -6.0438  -6.0475  -5.9735  -5.9652  -5.9515  -5.8641  -5.8477  -5.8219  -5.8218  -5.8187  -5.8057
  11.3271426860  11.3271426860   4.46484  4.03817   -6.4233  -6.0451  -6.0488  -5.9749  -5.9667  -5.9530  -5.8658  -5.8495  -5.8236  -5.8235  -5.8205  -5.8075
  11.3287663780  11.3287663780   4.46515  4.03802   -6.4242  -6.0465  -6.0502  -5.9764  -5.9683  -5.9547  -5.8676  -5.8513  -5.8255  -5.8254  -5.8224  -5.8094
  11.3303900700  11.3303900700   4.46544  4.03786   -6.4252  -6.0479  -6.0516  -5.9779  -5.9698  -5.9563  -5.8694  -5.8532  -5.8274  -5.8274  -5.8244  -5.8114
  11.3320137620  11.3320137620   4.46573  4.03766   -6.4261  -6.0495  -6.0531  -5.9796  -5.9716  -5.9581  -5.8714  -5.8553  -5.8295  -5.8295  -5.8265  -5.8135
  11.3336374539  11.3336374539   4.46601  4.03745   -6.4270  -6.0510  -6.0547  -5.9813  -5.9734  -5.9600  -5.8735  -5.8574  -5.8317  -5.8318  -5.8288  -5.8158
  11.3352611459  11.3352611459   4.46629  4.03720   -6.4280  -6.0528  -6.0564  -5.9832  -5.9753  -5.9621  -5.8759  -5.8599  -5.8342  -5.8343  -5.8313  -5.8184
  11.3368848379  11.3368848379   4.46658  4.03694   -6.4290  -6.0546  -6.0582  -5.9851  -5.9774  -5.9643  -5.8783  -5.8624  -5.8368  -5.8369  -5.8340  -5.8210
  11.3385085299  11.3385085299   4.46685  4.03665   -6.4300  -6.0565  -6.0601  -5.9872  -5.9796  -5.9666  -5.8809  -5.8651  -5.8395  -5.8397  -5.8368  -5.8238
  11.3401322218  11.3401322218   4.46714  4.03637   -6.4310  -6.0583  -6.0620  -5.9892  -5.9817  -5.9689  -5.8834  -5.8677  -5.8422  -5.8425  -5.8395  -5.8266
  11.3417559138  11.3417559138   4.46739  4.03606   -6.4319  -6.0603  -6.0639  -5.9914  -5.9839  -5.9713  -5.8861  -5.8705  -5.8451  -5.8454  -5.8425  -5.8296
  11.3433796058  11.3433796058   4.46762  4.03570   -6.4328  -6.0624  -6.0660  -5.9937  -5.9864  -5.9739  -5.8891  -5.8736  -5.8483  -5.8486  -5.8457  -5.8328
  11.3450032978  11.3450032978   4.46788  4.03531   -6.4339  -6.0646  -6.0683  -5.9962  -5.9890  -5.9767  -5.8923  -5.8770  -5.8517  -5.8521  -5.8492  -5.8364
  11.3466269897  11.3466269897   4.46810  4.03489   -6.4348  -6.0669  -6.0705  -5.9987  -5.9917  -5.9796  -5.8956  -5.8804  -5.8552  -5.8557  -5.8528  -5.8400
  11.3473613556  11.3473613556   4.46825  4.03467   -6.4354  -6.0682  -6.0718  -6.0002  -5.9932  -5.9812  -5.8974  -5.8823  -5.8572  -5.8577  -5.8548  -5.8420
  11.3480957214  11.3480957214   4.46842  4.03447   -6.4360  -6.0695  -6.0731  -6.0015  -5.9947  -5.9827  -5.8992  -5.8841  -5.8590  -5.8596  -5.8567  -5.8439
  11.3488300872  11.3488300872   4.46855  4.03429   -6.4365  -6.0705  -6.0741  -6.0027  -5.9959  -5.9840  -5.9007  -5.8857  -5.8606  -5.8612  -5.8583  -5.8456
  11.3495644531  11.3495644531   4.46861  4.03410   -6.4368  -6.0715  -6.0751  -6.0038  -5.9970  -5.9852  -5.9021  -5.8872  -5.8621  -5.8627  -5.8599  -5.8471
  11.3502988189  11.3502988189   4.46867  4.03388   -6.4372  -6.0726  -6.0761  -6.0049  -5.9983  -5.9866  -5.9037  -5.8888  -5.8638  -5.8645  -5.8616  -5.8489
  11.3510331847  11.3510331847   4.46874  4.03364   -6.4376  -6.0738  -6.0773  -6.0063  -5.9997  -5.9881  -5.9055  -5.8907  -5.8657  -5.8664  -5.8636  -5.8509
  11.3517675506  11.3517675506   4.46881  4.03337   -6.4380  -6.0751  -6.0786  -6.0078  -6.0012  -5.9898  -5.9074  -5.8927  -5.8678  -5.8685  -5.8658  -5.8530
  11.3525019164  11.3525019164   4.46887  4.03308   -6.4384  -6.0764  -6.0800  -6.0093  -6.0029  -5.9916  -5.9094  -5.8949  -5.8700  -5.8708  -5.8680  -5.8553
  11.3532362822  11.3532362822   4.46897  4.03278   -6.4389  -6.0779  -6.0815  -6.0110  -6.0046  -5.9935  -5.9117  -5.8972  -5.8724  -5.8732  -5.8705  -5.8578
  11.3539706481  11.3539706481   4.46917  4.03250   -6.4396  -6.0796  -6.0831  -6.0128  -6.0065  -5.9955  -5.9140  -5.8996  -5.8749  -5.8757  -5.8730  -5.8603
  11.3547050139  11.3547050139   4.46939  4.03227   -6.4404  -6.0811  -6.0846  -6.0144  -6.0083  -5.9974  -5.9161  -5.9018  -5.8771  -5.8780  -5.8753  -5.8626
  11.3554393797  11.3554393797   4.46953  4.03208   -6.4409  -6.0822  -6.0858  -6.0157  -6.0096  -5.9988  -5.9177  -5.9034  -5.8788  -5.8797  -5.8770  -5.8644
  11.3561737456  11.3561737456   4.46958  4.03189   -6.4412  -6.0831  -6.0867  -6.0167  -6.0107  -6.0000  -5.9191  -5.9049  -5.8803  -5.8813  -5.8785  -5.8659
  11.3569081114  11.3569081114   4.46957  4.03165   -6.4414  -6.0841  -6.0876  -6.0178  -6.0119  -6.0013  -5.9206  -5.9065  -5.8819  -5.8830  -5.8803  -5.8677
  11.3576424772  11.3576424772   4.46954  4.03134   -6.4416  -6.0853  -6.0888  -6.0192  -6.0134  -6.0029  -5.9225  -5.9085  -5.8840  -5.8851  -5.8824  -5.8698
  11.3583768431  11.3583768431   4.46954  4.03098   -6.4418  -6.0868  -6.0903  -6.0209  -6.0152  -6.0049  -5.9249  -5.9110  -5.8866  -5.8877  -5.8850  -5.8725
  11.3591112089  11.3591112089   4.46964  4.03060   -6.4424  -6.0887  -6.0922  -6.0230  -6.0174  -6.0073  -5.9277  -5.9139  -5.8895  -5.8908  -5.8881  -5.8756
  11.3598455747  11.3598455747   4.46987  4.03024   -6.4433  -6.0907  -6.0942  -6.0253  -6.0198  -6.0098  -5.9306  -5.9170  -5.8927  -5.8939  -5.8913  -5.8788
  11.3605799406  11.3605799406   4.47011  4.02995   -6.4441  -6.0925  -6.0960  -6.0273  -6.0218  -6.0120  -5.9331  -5.9196  -5.8953  -5.8966  -5.8940  -5.8815
  11.3613143064  11.3613143064   4.47024  4.02972   -6.4446  -6.0938  -6.0973  -6.0287  -6.0233  -6.0136  -5.9350  -5.9215  -5.8973  -5.8987  -5.8960  -5.8836
  11.3620486722  11.3620486722   4.47026  4.02947   -6.4449  -6.0949  -6.0984  -6.0299  -6.0246  -6.0150  -5.9366  -5.9232  -5.8990  -5.9005  -5.8979  -5.8854
  11.3627830381  11.3627830381   4.47023  4.02918   -6.4450  -6.0960  -6.0995  -6.0312  -6.0260  -6.0166  -5.9384  -5.9252  -5.9010  -5.9025  -5.8999  -5.8875
  11.3635174039  11.3635174039   4.47019  4.02882   -6.4452  -6.0974  -6.1009  -6.0328  -6.0277  -6.0185  -5.9407  -5.9276  -5.9035  -5.9050  -5.9024  -5.8900
  11.3642517697  11.3642517697   4.47017  4.02839   -6.4454  -6.0992  -6.1026  -6.0348  -6.0298  -6.0208  -5.9435  -5.9305  -5.9065  -5.9081  -5.9055  -5.8931
  11.3649861356  11.3649861356   4.47019  4.02792   -6.4458  -6.1012  -6.1046  -6.0371  -6.0323  -6.0234  -5.9466  -5.9337  -5.9098  -5.9115  -5.9090  -5.8966
  11.3657205014  11.3657205014   4.47033  4.02745   -6.4465  -6.1035  -6.1069  -6.0397  -6.0350  -6.0263  -5.9500  -5.9373  -5.9135  -5.9153  -5.9128  -5.9005
  11.3664548672  11.3664548672   4.47061  4.02704   -6.4475  -6.1059  -6.1093  -6.0423  -6.0378  -6.0293  -5.9534  -5.9409  -5.9171  -5.9190  -5.9165  -5.9042
  11.3671892331  11.3671892331   4.47090  4.02673   -6.4485  -6.1079  -6.1113  -6.0445  -6.0400  -6.0318  -5.9562  -5.9437  -5.9200  -5.9220  -5.9195  -5.9072
  11.3679235989  11.3679235989   4.47106  4.02649   -6.4491  -6.1092  -6.1126  -6.0460  -6.0416  -6.0334  -5.9581  -5.9457  -5.9220  -5.9240  -5.9216  -5.9093
  11.3686579648  11.3686579648   4.47107  4.02627   -6.4492  -6.1102  -6.1136  -6.0471  -6.0427  -6.0347  -5.9596  -5.9473  -5.9237  -5.9257  -5.9232  -5.9110
  11.3693923306  11.3693923306   4.47098  4.02597   -6.4492  -6.1112  -6.1146  -6.0483  -6.0440  -6.0361  -5.9613  -5.9491  -5.9255  -5.9276  -5.9252  -5.9130
  11.3701266964  11.3701266964   4.47088  4.02558   -6.4492  -6.1126  -6.1160  -6.0499  -6.0457  -6.0380  -5.9636  -5.9516  -5.9280  -5.9302  -5.9277  -5.9156
  11.3708610623  11.3708610623   4.47082  4.02511   -6.4493  -6.1144  -6.1178  -6.0520  -6.0479  -6.0404  -5.9665  -5.9547  -5.9312  -5.9335  -5.9310  -5.9189
  11.3715954281  11.3715954281   4.47083  4.02457   -6.4497  -6.1166  -6.1200  -6.0545  -6.0506  -6.0434  -5.9701  -5.9584  -5.9350  -5.9374  -5.9350  -5.9228
  11.3723297939  11.3723297939   4.47096  4.02403   -6.4504  -6.1192  -6.1226  -6.0574  -6.0537  -6.0466  -5.9739  -5.9624  -5.9391  -5.9416  -5.9392  -5.9272
  11.3730641598  11.3730641598   4.47127  4.02356   -6.4514  -6.1219  -6.1253  -6.0604  -6.0568  -6.0500  -5.9777  -5.9664  -5.9432  -5.9458  -5.9434  -5.9314
  11.3737985256  11.3737985256   4.47166  4.02322   -6.4527  -6.1242  -6.1276  -6.0630  -6.0595  -6.0528  -5.9809  -5.9697  -5.9466  -5.9492  -5.9468  -5.9348
  11.3745328914  11.3745328914   4.47196  4.02302   -6.4535  -6.1258  -6.1292  -6.0646  -6.0612  -6.0546  -5.9830  -5.9718  -5.9487  -5.9514  -5.9490  -5.9370
  11.3752672573  11.3752672573   4.47203  4.02288   -6.4538  -6.1266  -6.1299  -6.0655  -6.0621  -6.0556  -5.9841  -5.9730  -5.9499  -5.9526  -5.9503  -5.9383
  11.3760016231  11.3760016231   4.47192  4.02270   -6.4536  -6.1270  -6.1304  -6.0661  -6.0627  -6.0563  -5.9850  -5.9739  -5.9509  -5.9537  -5.9513  -5.9393
  11.3767359889  11.3767359889   4.47174  4.02239   -6.4533  -6.1279  -6.1312  -6.0671  -6.0638  -6.0575  -5.9865  -5.9756  -5.9526  -5.9554  -5.9531  -5.9411
  11.3774703548  11.3774703548   4.47157  4.02194   -6.4531  -6.1293  -6.1326  -6.0687  -6.0656  -6.0595  -5.9890  -5.9782  -5.9553  -5.9582  -5.9559  -5.9440
  11.3782047206  11.3782047206   4.47145  4.02136   -6.4531  -6.1314  -6.1347  -6.0712  -6.0682  -6.0623  -5.9924  -5.9819  -5.9591  -5.9621  -5.9598  -5.9479
  11.3789390864  11.3789390864   4.47140  4.02071   -6.4533  -6.1339  -6.1373  -6.0741  -6.0713  -6.0657  -5.9966  -5.9862  -5.9635  -5.9667  -5.9644  -5.9525
  11.3796734523  11.3796734523   4.47141  4.02002   -6.4537  -6.1368  -6.1401  -6.0773  -6.0747  -6.0694  -6.0010  -5.9909  -5.9683  -5.9716  -5.9694  -5.9576
  11.3804078181  11.3804078181   4.47144  4.01932   -6.4541  -6.1397  -6.1430  -6.0807  -6.0783  -6.0733  -6.0057  -5.9958  -5.9733  -5.9768  -5.9745  -5.9628
  11.3811421839  11.3811421839   4.47152  4.01863   -6.4546  -6.1427  -6.1460  -6.0841  -6.0819  -6.0772  -6.0103  -6.0007  -5.9784  -5.9820  -5.9797  -5.9680
  11.3818765498  11.3818765498   4.47167  4.01797   -6.4553  -6.1458  -6.1491  -6.0875  -6.0855  -6.0812  -6.0150  -6.0056  -5.9834  -5.9871  -5.9849  -5.9732
  11.3826109156  11.3826109156   4.47196  4.01739   -6.4562  -6.1488  -6.1521  -6.0909  -6.0891  -6.0850  -6.0195  -6.0103  -5.9882  -5.9920  -5.9898  -5.9782
  11.3833452814  11.3833452814   4.47233  4.01696   -6.4574  -6.1515  -6.1548  -6.0939  -6.0922  -6.0883  -6.0232  -6.0142  -5.9922  -5.9961  -5.9939  -5.9823
  11.3840796473  11.3840796473   4.47261  4.01667   -6.4582  -6.1533  -6.1566  -6.0958  -6.0942  -6.0905  -6.0257  -6.0168  -5.9948  -5.9988  -5.9966  -5.9851
  11.3848140131  11.3848140131   4.47277  4.01648   -6.4587  -6.1545  -6.1578  -6.0971  -6.0956  -6.0919  -6.0274  -6.0185  -5.9966  -6.0006  -5.9984  -5.9869
  11.3855483789  11.3855483789   4.47291  4.01630   -6.4591  -6.1556  -6.1588  -6.0983  -6.0968  -6.0932  -6.0289  -6.0201  -5.9982  -6.0022  -6.0001  -5.9886
  11.3862827448  11.3862827448   4.47307  4.01616   -6.4596  -6.1565  -6.1598  -6.0993  -6.0979  -6.0944  -6.0302  -6.0214  -5.9995  -6.0036  -6.0015  -5.9900
  11.3870171106  11.3870171106   4.47308  4.01600   -6.4597  -6.1572  -6.1605  -6.1001  -6.0987  -6.0953  -6.0313  -6.0226  -6.0007  -6.0048  -6.0027  -5.9912
  11.3877514764  11.3877514764   4.47291  4.01574   -6.4593  -6.1578  -6.1611  -6.1009  -6.0996  -6.0963  -6.0325  -6.0239  -6.0021  -6.0063  -6.0042  -5.9927
  11.3884858423  11.3884858423   4.47265  4.01532   -6.4588  -6.1589  -6.1622  -6.1022  -6.1009  -6.0978  -6.0346  -6.0261  -6.0044  -6.0086  -6.0065  -5.9951
  11.3892202081  11.3892202081   4.47240  4.01473   -6.4583  -6.1607  -6.1639  -6.1043  -6.1032  -6.1004  -6.0377  -6.0295  -6.0079  -6.0122  -6.0102  -5.9987
  11.3899545739  11.3899545739   4.47222  4.01399   -6.4581  -6.1632  -6.1665  -6.1073  -6.1064  -6.1039  -6.0421  -6.0341  -6.0126  -6.0171  -6.0151  -6.0037
  11.3906889398  11.3906889398   4.47213  4.01316   -6.4581  -6.1663  -6.1696  -6.1108  -6.1102  -6.1081  -6.0472  -6.0395  -6.0182  -6.0228  -6.0208  -6.0095
  11.3914233056  11.3914233056   4.47210  4.01229   -6.4583  -6.1697  -6.1730  -6.1148  -6.1143  -6.1127  -6.0528  -6.0453  -6.0242  -6.0290  -6.0271  -6.0158
  11.3921576714  11.3921576714   4.47212  4.01141   -6.4586  -6.1733  -6.1765  -6.1189  -6.1187  -6.1174  -6.0585  -6.0513  -6.0304  -6.0353  -6.0335  -6.0223
  11.3928920373  11.3928920373   4.47216  4.01054   -6.4589  -6.1769  -6.1801  -6.1229  -6.1230  -6.1221  -6.0641  -6.0573  -6.0365  -6.0416  -6.0398  -6.0287
  11.3936264031  11.3936264031   4.47221  4.00969   -6.4592  -6.1804  -6.1836  -6.1269  -6.1272  -6.1267  -6.0697  -6.0632  -6.0425  -6.0478  -6.0460  -6.0349
  11.3943607689  11.3943607689   4.47225  4.00887   -6.4595  -6.1837  -6.1870  -6.1307  -6.1312  -6.1312  -6.0751  -6.0688  -6.0484  -6.0538  -6.0520  -6.0410
  11.3950951348  11.3950951348   4.47229  4.00806   -6.4597  -6.1871  -6.1903  -6.1345  -6.1352  -6.1355  -6.0804  -6.0744  -6.0541  -6.0596  -6.0579  -6.0470
  11.3958295006  11.3958295006   4.47233  4.00726   -6.4600  -6.1903  -6.1935  -6.1382  -6.1392  -6.1398  -6.0856  -6.0799  -6.0597  -6.0654  -6.0637  -6.0528
  11.3965638665  11.3965638665   4.47235  4.00647   -6.4601  -6.1935  -6.1967  -6.1418  -6.1430  -6.1441  -6.0907  -6.0853  -6.0652  -6.0711  -6.0695  -6.0586
  11.3972982323  11.3972982323   4.47237  4.00569   -6.4603  -6.1967  -6.1998  -6.1454  -6.1468  -6.1482  -6.0957  -6.0906  -6.0707  -6.0767  -6.0751  -6.0644
  11.3980325981  11.3980325981   4.47239  4.00490   -6.4604  -6.1998  -6.2030  -6.1490  -6.1506  -6.1523  -6.1008  -6.0959  -6.0761  -6.0823  -6.0808  -6.0700
  11.3987669640  11.3987669640   4.47245  4.00413   -6.4606  -6.2030  -6.2062  -6.1526  -6.1545  -6.1565  -6.1059  -6.1013  -6.0816  -6.0880  -6.0865  -6.0758
  11.3995013298  11.3995013298   4.47267  4.00340   -6.4613  -6.2065  -6.2096  -6.1564  -6.1585  -6.1609  -6.1111  -6.1067  -6.0872  -6.0937  -6.0922  -6.0816
  11.4002356956  11.4002356956   4.47304  4.00281   -6.4622  -6.2097  -6.2128  -6.1600  -6.1622  -6.1649  -6.1158  -6.1117  -6.0923  -6.0989  -6.0974  -6.0868
  11.4009700615  11.4009700615   4.47338  4.00238   -6.4631  -6.2122  -6.2153  -6.1627  -6.1651  -6.1680  -6.1193  -6.1154  -6.0961  -6.1028  -6.1013  -6.0908
  11.4017044273  11.4017044273   4.47350  4.00207   -6.4634  -6.2137  -6.2168  -6.1644  -6.1669  -6.1699  -6.1216  -6.1178  -6.0986  -6.1053  -6.1039  -6.0934
  11.4024387931  11.4024387931   4.47335  4.00173   -6.4630  -6.2147  -6.2177  -6.1656  -6.1681  -6.1713  -6.1234  -6.1197  -6.1005  -6.1074  -6.1060  -6.0955
  11.4031731590  11.4031731590   4.47303  4.00124   -6.4621  -6.2158  -6.2189  -6.1669  -6.1696  -6.1730  -6.1257  -6.1222  -6.1031  -6.1101  -6.1087  -6.0982
  11.4039075248  11.4039075248   4.47270  4.00055   -6.4612  -6.2177  -6.2207  -6.1692  -6.1720  -6.1757  -6.1293  -6.1260  -6.1071  -6.1142  -6.1128  -6.1024
  11.4046418906  11.4046418906   4.47245  3.99970   -6.4604  -6.2204  -6.2234  -6.1724  -6.1754  -6.1795  -6.1342  -6.1312  -6.1124  -6.1197  -6.1184  -6.1080
  11.4053762565  11.4053762565   4.47228  3.99871   -6.4597  -6.2238  -6.2268  -6.1763  -6.1796  -6.1841  -6.1400  -6.1374  -6.1189  -6.1264  -6.1251  -6.1148
  11.4059534566  11.4059534566   4.47221  3.99789   -6.4593  -6.2268  -6.2298  -6.1798  -6.1833  -6.1882  -6.1451  -6.1428  -6.1244  -6.1321  -6.1310  -6.1207
  11.4065306568  11.4065306568   4.47217  3.99706   -6.4590  -6.2300  -6.2329  -6.1834  -6.1871  -6.1923  -6.1503  -6.1484  -6.1302  -6.1381  -6.1369  -6.1267
  11.4071078570  11.4071078570   4.47215  3.99622   -6.4587  -6.2332  -6.2361  -6.1871  -6.1909  -6.1966  -6.1556  -6.1540  -6.1360  -6.1441  -6.1430  -6.1328
  11.4076850571  11.4076850571   4.47214  3.99539   -6.4585  -6.2363  -6.2392  -6.1907  -6.1947  -6.2008  -6.1609  -6.1595  -6.1417  -6.1500  -6.1489  -6.1388
  11.4082622573  11.4082622573   4.47214  3.99458   -6.4583  -6.2395  -6.2424  -6.1943  -6.1985  -6.2049  -6.1660  -6.1650  -6.1473  -6.1558  -6.1548  -6.1448
  11.4088394575  11.4088394575   4.47213  3.99377   -6.4580  -6.2425  -6.2454  -6.1978  -6.2022  -6.2090  -6.1711  -6.1704  -6.1528  -6.1615  -6.1605  -6.1506
  11.4094166576  11.4094166576   4.47212  3.99297   -6.4578  -6.2456  -6.2485  -6.2013  -6.2058  -6.2130  -6.1761  -6.1757  -6.1583  -6.1671  -6.1662  -6.1563
  11.4099938578  11.4099938578   4.47210  3.99218   -6.4575  -6.2486  -6.2515  -6.2047  -6.2094  -6.2170  -6.1810  -6.1809  -6.1636  -6.1726  -6.1718  -6.1620
  11.4105710580  11.4105710580   4.47208  3.99140   -6.4573  -6.2515  -6.2545  -6.2081  -6.2130  -6.2210  -6.1859  -6.1861  -6.1690  -6.1782  -6.1773  -6.1676
  11.4111482581  11.4111482581   4.47205  3.99061   -6.4569  -6.2545  -6.2574  -6.2114  -6.2165  -6.2249  -6.1908  -6.1913  -6.1743  -6.1836  -6.1829  -6.1732
  11.4117254583  11.4117254583   4.47202  3.98983   -6.4566  -6.2574  -6.2603  -6.2148  -6.2200  -6.2288  -6.1957  -6.1965  -6.1796  -6.1891  -6.1884  -6.1788
  11.4123026585  11.4123026585   4.47198  3.98904   -6.4562  -6.2603  -6.2632  -6.2181  -6.2235  -6.2326  -6.2006  -6.2017  -6.1850  -6.1947  -6.1940  -6.1844
  11.4128798586  11.4128798586   4.47198  3.98826   -6.4558  -6.2633  -6.2662  -6.2215  -6.2271  -6.2366  -6.2055  -6.2070  -6.1904  -6.2003  -6.1997  -6.1901
  11.4134570588  11.4134570588   4.47207  3.98749   -6.4557  -6.2664  -6.2693  -6.2250  -6.2308  -6.2406  -6.2106  -6.2123  -6.1959  -6.2060  -6.2054  -6.1959
  11.4140342590  11.4140342590   4.47223  3.98678   -6.4558  -6.2695  -6.2724  -6.2285  -6.2345  -6.2446  -6.2155  -6.2175  -6.2013  -6.2115  -6.2110  -6.2015
  11.4146114591  11.4146114591   4.47241  3.98615   -6.4559  -6.2723  -6.2752  -6.2317  -6.2378  -6.2482  -6.2199  -6.2222  -6.2061  -6.2165  -6.2160  -6.2066
  11.4151886593  11.4151886593   4.47257  3.98560   -6.4560  -6.2748  -6.2776  -6.2344  -6.2407  -6.2513  -6.2238  -6.2263  -6.2103  -6.2208  -6.2204  -6.2110
  11.4157658595  11.4157658595   4.47265  3.98511   -6.4560  -6.2768  -6.2797  -6.2367  -6.2431  -6.2540  -6.2271  -6.2298  -6.2139  -6.2245  -6.2241  -6.2148
  11.4163430596  11.4163430596   4.47261  3.98464   -6.4556  -6.2784  -6.2813  -6.2386  -6.2451  -6.2562  -6.2299  -6.2328  -6.2171  -6.2278  -6.2274  -6.2181
  11.4169202598  11.4169202598   4.47242  3.98414   -6.4549  -6.2799  -6.2828  -6.2404  -6.2469  -6.2582  -6.2326  -6.2357  -6.2201  -6.2309  -6.2306  -6.2213
  11.4174974600  11.4174974600   4.47215  3.98354   -6.4538  -6.2815  -6.2843  -6.2422  -6.2489  -6.2605  -6.2357  -6.2390  -6.2235  -6.2345  -6.2343  -6.2250
  11.4180746601  11.4180746601   4.47185  3.98283   -6.4526  -6.2834  -6.2863  -6.2446  -6.2514  -6.2633  -6.2394  -6.2430  -6.2277  -6.2388  -6.2386  -6.2294
  11.4186518603  11.4186518603   4.47158  3.98199   -6.4515  -6.2859  -6.2888  -6.2475  -6.2545  -6.2667  -6.2440  -6.2479  -6.2328  -6.2441  -6.2440  -6.2349
  11.4192290605  11.4192290605   4.47135  3.98106   -6.4505  -6.2889  -6.2917  -6.2509  -6.2581  -6.2708  -6.2492  -6.2535  -6.2386  -6.2501  -6.2501  -6.2411
  11.4198062606  11.4198062606   4.47119  3.98005   -6.4495  -6.2923  -6.2951  -6.2548  -6.2622  -6.2754  -6.2551  -6.2597  -6.2450  -6.2568  -6.2568  -6.2479
  11.4203834608  11.4203834608   4.47106  3.97900   -6.4487  -6.2959  -6.2987  -6.2590  -6.2666  -6.2802  -6.2613  -6.2663  -6.2519  -6.2639  -6.2639  -6.2552
  11.4209606610  11.4209606610   4.47097  3.97794   -6.4478  -6.2997  -6.3024  -6.2633  -6.2710  -6.2852  -6.2678  -6.2731  -6.2589  -6.2712  -6.2713  -6.2627
  11.4215378611  11.4215378611   4.47089  3.97686   -6.4468  -6.3034  -6.3062  -6.2676  -6.2756  -6.2902  -6.2743  -6.2801  -6.2662  -6.2787  -6.2789  -6.2704
  11.4221150613  11.4221150613   4.47081  3.97579   -6.4458  -6.3072  -6.3099  -6.2719  -6.2801  -6.2953  -6.2809  -6.2871  -6.2735  -6.2863  -6.2866  -6.2781
  11.4226922615  11.4226922615   4.47073  3.97472   -6.4447  -6.3110  -6.3137  -6.2762  -6.2846  -6.3003  -6.2875  -6.2941  -6.2808  -6.2939  -6.2942  -6.2858
  11.4232694616  11.4232694616   4.47065  3.97365   -6.4436  -6.3147  -6.3174  -6.2805  -6.2890  -6.3052  -6.2940  -6.3011  -6.2881  -6.3015  -6.3019  -6.2936
  11.4238466618  11.4238466618   4.47063  3.97258   -6.4426  -6.3186  -6.3212  -6.2849  -6.2936  -6.3103  -6.3006  -6.3081  -6.2954  -6.3091  -6.3095  -6.3014
  11.4244238620  11.4244238620   4.47072  3.97155   -6.4421  -6.3226  -6.3252  -6.2894  -6.2983  -6.3155  -6.3072  -6.3152  -6.3027  -6.3167  -6.3172  -6.3092
  11.4250010621  11.4250010621   4.47091  3.97060   -6.4418  -6.3266  -6.3292  -6.2939  -6.3030  -6.3205  -6.3136  -6.3219  -6.3097  -6.3240  -6.3245  -6.3166
  11.4255782623  11.4255782623   4.47112  3.96977   -6.4417  -6.3301  -6.3327  -6.2978  -6.3071  -6.3250  -6.3193  -6.3280  -6.3160  -6.3305  -6.3310  -6.3233
  11.4261554625  11.4261554625   4.47127  3.96905   -6.4415  -6.3331  -6.3356  -6.3011  -6.3106  -6.3288  -6.3241  -6.3331  -6.3213  -6.3359  -6.3366  -6.3289
  11.4267326626  11.4267326626   4.47132  3.96841   -6.4411  -6.3355  -6.3380  -6.3039  -6.3135  -6.3320  -6.3282  -6.3375  -6.3258  -6.3407  -6.3413  -6.3337
  11.4273098628  11.4273098628   4.47121  3.96779   -6.4402  -6.3374  -6.3399  -6.3062  -6.3159  -6.3347  -6.3318  -6.3413  -6.3298  -6.3448  -6.3455  -6.3380
  11.4278870630  11.4278870630   4.47093  3.96712   -6.4389  -6.3390  -6.3415  -6.3082  -6.3180  -6.3372  -6.3352  -6.3450  -6.3337  -6.3490  -6.3497  -6.3422
  11.4284642631  11.4284642631   4.47052  3.96633   -6.4372  -6.3408  -6.3433  -6.3104  -6.3204  -6.3399  -6.3391  -6.3493  -6.3382  -6.3536  -6.3545  -6.3470
